time,target_x_base,actual_x_base,target_y_base,actual_y_base,target_z_base,actual_z_base,target_roll_world_rad,actual_roll_world_rad,target_pitch_world_rad,actual_pitch_world_rad,target_yaw_world_rad,actual_yaw_world_rad
32.150000000,-0.295150000,-0.339282788,-0.112350000,-0.102542834,0.480900000,0.467777367,-1.570796338,-1.709085426,-0.000010948,-0.074719835,1.570874581,1.700174307
32.200000000,-0.295150000,-0.330960035,-0.112350000,-0.106126195,0.480900000,0.467573261,-1.570796338,-1.728206288,-0.000010948,-0.085668319,1.570874581,1.709979552
32.250000000,-0.295150000,-0.323275548,-0.112350000,-0.108157394,0.480900000,0.466432934,-1.570796338,-1.750038448,-0.000010948,-0.093121356,1.570874581,1.704906093
32.300000000,-0.295150000,-0.317243879,-0.112350000,-0.108509487,0.480900000,0.464931228,-1.570796338,-1.770878931,-0.000010948,-0.097477319,1.570874581,1.687014666
32.350000000,-0.295150000,-0.312758019,-0.112350000,-0.107829316,0.480900000,0.463641990,-1.570796338,-1.788661102,-0.000010948,-0.098793150,1.570874581,1.659934196
32.400000000,-0.295150000,-0.309478259,-0.112350000,-0.106563607,0.480900000,0.462770175,-1.570796338,-1.802404762,-0.000010948,-0.096716823,1.570874581,1.627397351
32.450000000,-0.295150000,-0.309084806,-0.112350000,-0.104370518,0.480900000,0.459762049,-1.570796338,-1.809974562,-0.000010948,-0.090501055,1.570874581,1.593511651
32.500000000,-0.295150000,-0.307738345,-0.112350000,-0.100952543,0.480900000,0.457850508,-1.570796338,-1.808299775,-0.000010948,-0.080278337,1.570874581,1.558599580
32.550000000,-0.295150000,-0.305521858,-0.112350000,-0.098317075,0.480900000,0.457969216,-1.570796338,-1.802098226,-0.000010948,-0.067264231,1.570874581,1.527480646
32.600000000,-0.295150000,-0.303613435,-0.112350000,-0.096810867,0.480900000,0.458899071,-1.570796338,-1.793753950,-0.000010948,-0.051861344,1.570874581,1.503730923
32.650000000,-0.295150000,-0.302456707,-0.112350000,-0.096685418,0.480900000,0.460024396,-1.570796338,-1.784580022,-0.000010948,-0.034722731,1.570874581,1.489798894
32.700000000,-0.295150000,-0.302171110,-0.112350000,-0.097868136,0.480900000,0.461188737,-1.570796338,-1.775506813,-0.000010948,-0.015774689,1.570874581,1.485874800
32.750000000,-0.295150000,-0.301645283,-0.112350000,-0.098696772,0.480900000,0.462059718,-1.570796338,-1.768039801,-0.000010948,0.002185102,1.570874581,1.488556110
32.800000000,-0.295150000,-0.300486171,-0.112350000,-0.099430990,0.480900000,0.462657997,-1.570796338,-1.762537326,-0.000010948,0.017691871,1.570874581,1.494845163
32.850000000,-0.295150000,-0.299772761,-0.112350000,-0.100544898,0.480900000,0.463090284,-1.570796338,-1.757915451,-0.000010948,0.030076680,1.570874581,1.504956043
32.900000000,-0.295150000,-0.300580441,-0.112350000,-0.102129974,0.480900000,0.463476863,-1.570796338,-1.753069218,-0.000010948,0.039680668,1.570874581,1.520206962
32.950000000,-0.295150000,-0.301636511,-0.112350000,-0.104004807,0.480900000,0.463762448,-1.570796338,-1.748675032,-0.000010948,0.046222502,1.570874581,1.538482966
33.000000000,-0.295150000,-0.302527146,-0.112350000,-0.105939303,0.480900000,0.463945608,-1.570796338,-1.744892227,-0.000010948,0.049707090,1.570874581,1.557641109
33.050000000,-0.295150000,-0.303196351,-0.112350000,-0.107778409,0.480900000,0.464055897,-1.570796338,-1.741591782,-0.000010948,0.050410081,1.570874581,1.575984084
33.100000000,-0.295150000,-0.301720304,-0.112350000,-0.110638195,0.480900000,0.464107544,-1.570796338,-1.739513052,-0.000010948,0.048996294,1.570874581,1.590689094
33.150000000,-0.295150000,-0.297705395,-0.112350000,-0.113466124,0.480900000,0.463889793,-1.570796338,-1.739032255,-0.000010948,0.046795933,1.570874581,1.596162396
33.200000000,-0.295150000,-0.292706073,-0.112350000,-0.116302042,0.480900000,0.463876248,-1.570796338,-1.738436785,-0.000010948,0.045423086,1.570874581,1.591512257
33.250000000,-0.295150000,-0.289321228,-0.112350000,-0.117326132,0.480900000,0.463956546,-1.570796338,-1.737132273,-0.000010948,0.045644314,1.570874581,1.575518381
33.300000000,-0.295150000,-0.287528485,-0.112350000,-0.116918116,0.480900000,0.464298677,-1.570796338,-1.734623040,-0.000010948,0.047379133,1.570874581,1.555343261
