q1,q2,q3,q4,q5,q6,qw,qx,qy,qz,wx,wy,wz
4.7523968633304795e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.569999999999987,-8.231492410037378e-16,0.983377369539238,-1.016020102065722e-08,1.0619117352022234e-09,0.1815735362823801,-2.2765137122899478e-08,-6.7242790360361225e-09,0.29641135615647823
5.237233643429066e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.569999999999987,-8.985375178965683e-16,0.9831072664044911,-1.0263900079169112e-08,1.02317571182053e-09,0.18303033284865355,-2.2572837194046818e-08,-6.7822100003508155e-09,0.29625396389963493
5.687470413428328e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.569999999999987,-9.684816633156433e-16,0.9828351514338965,-1.0366571122843678e-08,9.843244535035774e-10,0.18448594826140433,-2.2377067182626994e-08,-6.8405437986054115e-09,0.29609443311568556
6.106012852091186e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.569999999999987,-1.0336134266202771e-15,0.9825610307070334,-1.0468201089394488e-08,9.45360587490355e-10,0.1859403693013761,-2.218041608947005e-08,-6.896782678787923e-09,0.29593261296294643
6.51163331186457e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999865,-1.1047032112055678e-15,0.9822849119661207,-1.0568778310938943e-08,9.06309364306156e-10,0.1873935743928014,-2.1977109622368295e-08,-6.929755356630872e-09,0.2957584552473336
7.072553872691174e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999843,-1.3036550467753219e-15,0.9820068714193115,-1.066831835457909e-08,8.675059802687451e-10,0.1888451865556963,-2.1762795223990423e-08,-6.899212092412132e-09,0.29544956310851167
7.67227982667495e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.569999999999982,-1.5835092607153033e-15,0.9817270377689793,-1.0766792851532348e-08,8.289832514756319e-10,0.19029456984723675,-2.154555185849869e-08,-6.887369593886264e-09,0.29503995341900663
8.219870765535886e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999799,-1.8869118528684945e-15,0.9814454874045109,-1.08641749199653e-08,7.906461552816123e-10,0.19174137595553536,-2.1327918324471172e-08,-6.894024965603386e-09,0.2945788304467649
8.692317820226198e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999776,-2.1882539137106795e-15,0.9811622665627218,-1.0960445763045748e-08,7.524142320637808e-10,0.19318542044756495,-2.1108159205486117e-08,-6.915760529081646e-09,0.2940893030797237
9.093288736581115e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999772,-2.476949269512787e-15,0.9808774072961735,-1.1055592482015068e-08,7.142286499866888e-10,0.19462659596246465,-2.0889062219560693e-08,-6.948548817572527e-09,0.2935824454389562
9.43433723373657e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999772,-2.748564681966028e-15,0.9805909346938175,-1.1149603334121498e-08,6.76044169048352e-10,0.19606483314532766,-2.0667822692211444e-08,-6.989427011712743e-09,0.29306373733848773
9.72898367192543e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999765,-3.0023574573356564e-15,0.9803028706253567,-1.1242468299614009e-08,6.378305972358593e-10,0.19750008061690788,-2.044739360091071e-08,-7.035420891942897e-09,0.29253578986321044
9.989369157139357e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999765,-3.2386878522866677e-15,0.9800132354137834,-1.133417356045348e-08,5.995658432651333e-10,0.19893229605523627,-2.0223800985517082e-08,-7.08606801291066e-09,0.29199987904913877
1.022426744638139e-14,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999765,-3.4585512118472483e-15,0.9797220485870174,-1.1424708241538257e-08,5.612366563079129e-10,0.20036144218002094,-2.0000140131528016e-08,-7.139305910921329e-09,0.2914568476191793
1.0384063908332695e-14,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999754,-3.645999394704519e-15,0.9794293262787022,-1.1514016409439282e-08,5.228319057613924e-10,0.2017874991798238,-1.9733952291733732e-08,-7.208171797593122e-09,0.29092425322384974
9.993999645704636e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999754,-3.665050517552852e-15,0.9791349912199693,-1.1601669981971365e-08,4.842696500040156e-10,0.20321089776060364,-1.9411832671661464e-08,-7.309133700347918e-09,0.2905412041763066
9.276329691817333e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999754,-3.591380628258577e-15,0.9788389216861404,-1.1687716744680221e-08,4.4551152036162e-10,0.2046322686975684,-1.9120334637075316e-08,-7.405507486742286e-09,0.29024873348446395
8.444109954900213e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.569999999999977,-3.489291435107469e-15,0.978541066976523,-1.177227946489503e-08,4.065681776419185e-10,0.20605188725281753,-1.8849347296232092e-08,-7.495899669237328e-09,0.28999197010014843
7.593737763210479e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999792,-3.3847484620470636e-15,0.9782414112220773,-1.1855434563484344e-08,3.674642018848119e-10,0.20746985653399982,-1.859026721563815e-08,-7.57663371295015e-09,0.2897479978332816
6.7695057655204666e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999814,-3.287362797112279e-15,0.9779399531951694,-1.1937227794073656e-08,3.282238621256042e-10,0.20888620812449496,-1.8335498786911523e-08,-7.652865347829374e-09,0.28950727603360216
5.991813608564384e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999825,-3.2005493315570012e-15,0.9776366979112258,-1.2017688322093556e-08,2.88868730657672e-10,0.21030094364323382,-1.808716101652498e-08,-7.725001472158505e-09,0.28926569328123886
5.269481031375846e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999825,-3.1247889683370353e-15,0.9773316529897261,-1.2096832013717317e-08,2.4942055100931195e-10,0.21171405259068063,-1.7836722847573437e-08,-7.794402080202978e-09,0.2890217414079124
4.605497951838445e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999845,-3.0598278381255606e-15,0.9770248272941798,-1.2174667800333097e-08,2.0989661496898014e-10,0.21312551900412563,-1.758849610352462e-08,-7.857580675674187e-09,0.2887746828221095
4.000018841656701e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999845,-3.004754875672643e-15,0.9767162302008929,-1.2251190910672492e-08,1.7030978099716481e-10,0.21453532497506375,-1.7339238420781467e-08,-7.920619358981779e-09,0.2885241365434781
3.4512771390802202e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999845,-2.9587059057782403e-15,0.9764058714291785,-1.2326397180029582e-08,1.3067520940802119e-10,0.21594345148354588,-1.7086526075968536e-08,-7.982325602297083e-09,0.28827002597041945
2.957035626807394e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999845,-2.920941641474122e-15,0.9760937610718549,-1.2400273184142504e-08,9.100141293243805e-11,0.21734987829902405,-1.6830413120294436e-08,-8.043780191864568e-09,0.2880120222772086
2.513724287970376e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999845,-2.891099664467212e-15,0.9757799093717715,-1.247280837811982e-08,5.130248631055225e-11,0.21875458501804534,-1.6573976227503328e-08,-8.101350903270009e-09,0.2877501030262397
2.1182817879496612e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999845,-2.8684585229150153e-15,0.9754643269475202,-1.2543981513199103e-08,1.1585771984387523e-11,0.22015755006999269,-1.6310906613885993e-08,-8.160100850590362e-09,0.2874840284549265
1.7674174020511012e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999845,-2.8522346130855e-15,0.9751470246534916,-1.261377805759065e-08,-2.8135870899039818e-11,0.22155875137182587,-1.6045194282860483e-08,-8.21655993378417e-09,0.28721370533039653
1.4576538821492977e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999845,-2.842410292976442e-15,0.9748280138862608,-1.2682175333305625e-08,-6.785716881156527e-11,0.22295816500538349,-1.5774620283890463e-08,-8.274574333674949e-09,0.2869386837843619
1.1859447912402217e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999845,-2.838452216434139e-15,0.9745073063541734,-1.2749148653518185e-08,-1.075696626901577e-10,0.22435576627832224,-1.5498277660859023e-08,-8.332016157152226e-09,0.28665874540764363
9.491722518670075e-16,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999845,-2.8400528867818174e-15,0.974184914230424,-1.2814677638268875e-08,-1.4726223066991158e-10,0.22575152908864493,-1.5219035291620735e-08,-8.386430093694446e-09,0.28637370278671526
7.444851934808441e-16,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999845,-2.8470961605558144e-15,0.9738608501623504,-1.2878733307751465e-08,-1.8692910778803313e-10,0.22714542593031462,-1.4932126481442858e-08,-8.444644376157536e-09,0.28608312573305056
3.1843560345042594e-16,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.569999999999986,-2.7459870726161053e-15,0.973535083450008,-1.2941419834846237e-08,-2.2643122938473023e-10,0.22853761461078093,-1.4685875977247904e-08,-8.435502062181567e-09,0.2858997720562123
-4.719063908735722e-16,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999883,-2.4570543121136064e-15,0.9732073963691441,-1.300291625098387e-08,-2.656430323327305e-10,0.22992904047203638,-1.4440152370636403e-08,-8.448748320614685e-09,0.2859141448117969
-1.2844643365390359e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999905,-2.1256460172095273e-15,0.9728776513552507,-1.3063109891178854e-08,-3.046950592688418e-10,0.23132028768244936,-1.4175454581866648e-08,-8.486556644833417e-09,0.2859998646129508
-2.0153542097668765e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999905,-1.803386286305451e-15,0.9725458000298592,-1.3121895044529407e-08,-3.436419493429202e-10,0.23271155288098805,-1.3894290616509779e-08,-8.53699475256606e-09,0.28610932702866726
-2.6483471354204426e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999905,-1.5057837234594632e-15,0.972211825312384,-1.3179178059328695e-08,-3.8250618799286273e-10,0.23410289772397597,-1.3596693132290379e-08,-8.594681855148252e-09,0.2862263558853904
-3.1938249811878626e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999905,-1.2356713049025552e-15,0.971875720441323,-1.3234879225074247e-08,-4.2129700536930055e-10,0.23549433967010572,-1.3285679280886901e-08,-8.656581349731812e-09,0.2863458922425972
-3.668145464387394e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999905,-9.911513058324458e-16,0.9715374816258969,-1.3288929826859348e-08,-4.6001781710605164e-10,0.23688588348825207,-1.2961111976660947e-08,-8.72148085581796e-09,0.28646683751089563
-4.085914780503908e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999905,-7.694828817918176e-16,0.97119710528342,-1.3341270199856977e-08,-4.986627537033669e-10,0.2382775329088029,-1.2625722786575568e-08,-8.791043569536096e-09,0.2865893251876462
-4.459925376760451e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999905,-5.679653173562603e-16,0.9708545874934766,-1.3391840423354815e-08,-5.372271032262282e-10,0.23966929286596392,-1.2279465017063712e-08,-8.859824020925932e-09,0.28671381368038845
-4.79985254459528e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999905,-3.8429008013220704e-16,0.9705099236578258,-1.3440588225106307e-08,-5.757005802293375e-10,0.24106117082948242,-1.1920821001206046e-08,-8.932253307249378e-09,0.28684067953473524
-5.197585243828452e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999905,-2.071810982194436e-16,0.9701631055931833,-1.3487227479822841e-08,-6.141734537231694e-10,0.24245318835971139,-1.145222710958938e-08,-9.079514012030895e-09,0.28697913244753215
-5.840344222194636e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999918,-1.5248248600957214e-17,0.9698141003357386,-1.3531205037947299e-08,-6.528488004717229e-10,0.24384546497727158,-1.0960824595729877e-08,-9.239610306582894e-09,0.2871501055584696
-6.646611228749854e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.569999999999994,1.8457481625922253e-16,0.9694628684578295,-1.3572669976221705e-08,-6.916307166224311e-10,0.24523814279495176,-1.0494813776200526e-08,-9.372605643592475e-09,0.2873482096565438
-7.549037523587174e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999963,3.8560684446875483e-16,0.9691093773791096,-1.3611727933076447e-08,-7.304405425983371e-10,0.24663133352409672,-1.0039108425179085e-08,-9.492161809564779e-09,0.2875676221524095
-8.503880663431744e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5699999999999985,5.837915138278514e-16,0.9687536000220612,-1.364842424723387e-08,-7.692179274041832e-10,0.24802512462308324,-9.586386367518531e-09,-9.6000451581647e-09,0.28780422525007243
-9.484303866246476e-15,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5700000000000007,7.764764727993252e-16,0.9683955130239723,-1.3682765391971266e-08,-8.079201655192842e-10,0.24941958695146074,-9.13002898164059e-09,-9.702071116581046e-09,0.2880550374779503
-1.047464753588011e-14,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.570000000000003,9.622648861261225e-16,0.9680350955616979,-1.3714719515609838e-08,-8.465100622445436e-10,0.2508147797894978,-8.66431192784862e-09,-9.80140523450299e-09,0.28831822250978695
-1.1467856316480683e-14,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5700000000000052,1.1407985063054001e-15,0.9676723282547451,-1.3744232835718708e-08,-8.849631409681506e-10,0.2522107553813687,-8.184449235545463e-09,-9.90004581024859e-09,0.28859259686846334
-1.2461289869132276e-14,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5700000000000074,1.3118767559352482e-15,0.9673071926240437,-1.3771229587884458e-08,-9.23251737851081e-10,0.2536075611999592,-7.687272258945108e-09,-9.99595305333337e-09,0.2888774021515075
-1.3457120116754722e-14,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5700000000000096,1.4760403351094142e-15,0.9669396704156158,-1.3795611310349482e-08,-9.613560176968214e-10,0.25500524264520535,-7.169428431100138e-09,-1.0097616353170335e-08,0.2891724360109711
-1.445944489632661e-14,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5700000000000118,1.633829669482972e-15,0.9665697432571487,-1.3817268168574342e-08,-9.99252806620497e-10,0.2564038443935845,-6.626140357613524e-09,-1.0200696497181563e-08,0.28947765684012117
-1.5475081079879537e-14,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.570000000000014,1.7862874396733317e-15,0.9661973923482666,-1.383607317181351e-08,-1.0369218827575568e-09,0.25780341157441933,-6.057154288036138e-09,-1.0309208758276684e-08,0.2897932956123255
-1.6511206399197556e-14,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5700000000000163,1.9342920391755876e-15,0.9658225982709207,-1.385187380914623e-08,-1.0743413466670954e-09,0.25920399045772324,-5.4563075187553706e-09,-1.0421358208203782e-08,0.29011960445440527
-1.757755043883676e-14,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5700000000000185,2.078623897042286e-15,0.9654453407767412,-1.3864504330919184e-08,-1.1114859993637548e-09,0.2606056292033654,-4.819452606394469e-09,-1.0538092269243662e-08,0.2904571197812651
-1.8684135050377644e-14,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5700000000000207,2.220441734016479e-15,0.9650655985890975,-1.3873772919380351e-08,-1.1483284245865855e-09,0.2620083785298991,-4.14378166787869e-09,-1.0660567119588725e-08,0.2908064312709795
-1.984295753394622e-14,-1.5699999999950065,1.5700000000125394,-1.5699999999843017,-1.5700000000000227,2.3604913050099842e-15,0.964683349348103,-1.387945969688095e-08,-1.1848428134252916e-09,0.26341229183644016,-3.42093032604262e-09,-1.0792800059933613e-08,0.2911680889312166
-2.106839516420897e-14,-1.5699999999950054,1.5700000000125394,-1.5699999999843017,-1.5700000000000245,2.4997049442700416e-15,0.9642985693728746,-1.3881320047395517e-08,-1.220996605927921e-09,0.26481742598520047,-2.645904360334014e-09,-1.0933948795064173e-08,0.2915429956723612
-2.2375642472183392e-14,-1.5699999999950034,1.5700000000125394,-1.5699999999843017,-1.5700000000000265,2.639239859738861e-15,0.9639112334317839,-1.3879073359816817e-08,-1.2567517076995807e-09,0.266223842027751,-1.811317699912642e-09,-1.1082630956624267e-08,0.29193198917007607
-2.3781973342964163e-14,-1.5699999999950014,1.5700000000125394,-1.5699999999843017,-1.5700000000000285,2.7797706691132163e-15,0.9635213148639712,-1.3872393454020452e-08,-1.2920661006322138e-09,0.2676316046411632,-9.083462855278785e-10,-1.1242751165958916e-08,0.2923359085247004
-2.50119821237461e-14,-1.5699999999950003,1.5700000000125394,-1.5699999999843017,-1.5700000000000296,2.8732057130897e-15,0.9631288011631706,-1.3860977196105493e-08,-1.3272580624008531e-09,0.26904072622930847,-3.4173202430052206e-11,-1.1632168294839287e-08,0.2927068974113724
