q1,q2,q3,q4,q5,q6,wx_filt,wy_filt,wz_filt,target_dq1,target_dq2,target_dq3,target_dq4,target_dq5,target_dq6
-2.9511287374055843e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,3.963218971138636e-20,3.2557519258388295e-13,-3.199500651685208e-13,2.8267004199489914e-18,-4.38773537487997e-17,-1.0664994200656326e-13,-1.0664994200656329e-13,-1.0664994200656329e-13,3.255750566646123e-13,-3.0031496856578183e-16
-3.847342909581957e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,6.5927309773926e-20,2.9561975022341663e-13,-2.9779417914907214e-13,2.6664517242761492e-18,-4.08566867219383e-17,-9.926465375796892e-14,-9.926465375796894e-14,-9.926465375796894e-14,2.9561962607989155e-13,-2.7360022279161856e-16
-3.9746123425792415e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,1.7198269388972584e-19,2.648703511572349e-13,-2.755072765770764e-13,2.487570484605792e-18,-3.780931503038859e-17,-9.183569349516051e-14,-9.183569349516052e-14,-9.183569349516052e-14,2.648702390476218e-13,-2.462451557379712e-16
-6.223531883884555e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,1.1178834609691667e-19,2.3354675672766535e-13,-2.532097641410899e-13,2.2916481505979343e-18,-3.4752014828952355e-17,-8.440319673050662e-14,-8.440319673050663e-14,-8.440319673050663e-14,2.3354665682835943e-13,-2.184399539996589e-16
-4.385223981562149e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,1.2863582374784307e-19,2.0187191353239746e-13,-2.310095586756249e-13,2.0804959306718336e-18,-3.170001448408821e-17,-7.700313569149032e-14,-7.700313569149034e-14,-7.700313569149034e-14,2.0187182593842014e-13,-1.9037557312923284e-16
-5.760873713190053e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,3.1925096393398387e-20,1.7007113550267414e-13,-2.0900428981160547e-13,1.8561214552859414e-18,-2.8667275243929803e-17,-6.966805353762006e-14,-6.966805353762008e-14,-6.966805353762008e-14,1.7007106022808797e-13,-1.622433903104989e-16
-7.095484934694133e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,1.2959773065897522e-19,1.3837083292475447e-13,-1.8728344632746402e-13,1.620699054629091e-18,-2.5666761243551214e-17,-6.24277798109842e-14,-6.242777981098421e-14,-6.242777981098421e-14,1.383707699032423e-13,-1.3423449197156998e-16
-7.069681892968458e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,1.2684276515605668e-19,1.0699681113490025e-13,-1.6593039960541845e-13,1.3765347500113498e-18,-2.271069055649405e-17,-5.531010492196052e-14,-5.531010492196053e-14,-5.531010492196053e-14,1.0699676022065601e-13,-1.0653860504989095e-16
-7.541380458694361e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,1.2783334193908462e-19,7.617220712635172e-14,-1.450242150954149e-13,1.1260273009239932e-18,-1.981075613840313e-17,-4.834138397089756e-14,-4.8341383970897567e-14,-4.8341383970897567e-14,7.617216809541848e-14,-7.934271375324456e-17
-8.20308007404087e-19,-1.5699999999950196,1.5700000000125376,-1.5699999999842669,-1.569999999999997,1.278966725907798e-19,4.6115162114517003e-14,-1.2464115269710579e-13,8.716267786250348e-19,-1.6978304246883785e-17,-4.154703687587426e-14,-4.1547036875874264e-14,-4.1547036875874264e-14,4.6115134666687924e-14,-5.2829426006851386e-17
