Zaman_s,Roll_Derece,Pitch_Derece,Yaw_Derece
90.75,94.41288334638607,0.011057683195810273,90.26296835554325
90.8,94.41288334638215,0.011057683197664536,90.26296835554011
90.85,94.41288334638448,0.011057683198211592,90.26296835554216
90.9,94.41288334638558,0.011057683198173424,90.26296835554376
90.95,94.41288334638377,0.011057683201433494,90.26296835554115
91.0,94.41288334637993,0.011057683201808798,90.26296835554176
91.05,94.41288334637979,0.011057683205848103,90.26296835553948
91.1,94.4128833463806,0.011057683204808062,90.26296835554531
91.15,94.41288334637827,0.011057683203494493,90.26296835554533
91.2,94.41288334638436,0.011057683201484382,90.26296835554939
91.25,94.41288334638236,0.011057683201089992,90.2629683555464
91.3,94.41288334638142,0.01105768320078784,90.2629683555446
91.35,94.41288334637972,0.011057683200132645,90.26296835554287
91.4,94.41288334637859,0.011057683199111688,90.26296835554211
91.45,94.41288334638352,0.011057683196363688,90.26296835554604
91.501,94.4128833463835,0.011057683196640397,90.26296835554399
91.55,94.41288334638105,0.011057683196996619,90.26296835554177
91.6,94.41288334637953,0.01105768319688848,90.26296835554115
91.65,94.41288334637984,0.011057683198822258,90.2629683555398
91.7,94.4128833463796,0.011057683197979411,90.26296835554203
91.75,94.41288334637989,0.011057683197063411,90.26296835554307
91.8,94.41288334638213,0.01105768319624919,90.26296835554385
91.85,94.41288334637993,0.011057683198243396,90.26296835554025
91.9,94.41288334638084,0.01105768319975416,90.262968355541
91.95,94.41288334638554,0.0110576831981448,90.26296835554669
92.0,94.41288334638656,0.011057683195660787,90.26296835554919
92.05,94.4128833463837,0.011057683195094647,90.26296835554649
92.1,94.41288334638661,0.011057683194878369,90.26296835554689
92.15,94.41288334638612,0.011057683195937494,90.26296835554466
92.2,94.41288334638405,0.011057683197906258,90.26296835554224
92.25,94.41288334638357,0.011057683197559577,90.2629683555435
92.3,94.41288334638283,0.011057683198507383,90.26296835554282
92.35,94.4128833463844,0.011057683197530952,90.2629683555453
92.4,94.41288334638315,0.011057683196882119,90.26296835554452
92.45,94.41288334638392,0.011057683196630854,90.26296835554419
92.5,94.4128833463842,0.011057683197877633,90.26296835554265
92.55,94.41288334638534,0.011057683197963507,90.26296835554372
92.6,94.41288334638071,0.011057683197915799,90.26296835554203
92.65,94.41288334637717,0.011057683198389703,90.26296835554002
92.7,94.41288334637596,0.01105768319843423,90.26296835553941
92.75,94.41288334637846,0.01105768319809073,90.26296835554102
92.8,94.41288334638084,0.011057683197623189,90.26296835554261
92.85,94.41288334637987,0.011057683199327966,90.26296835553977
92.9,94.41288334638118,0.011057683203284575,90.26296835553862
92.95,94.4128833463803,0.011057683201226756,90.26296835554399
93.0,94.41288334638102,0.011057683199133951,90.2629683555464
93.05,94.4128833463848,0.011057683197753592,90.26296835554798
93.1,94.4128833463826,0.0110576831993057,90.26296835554375
93.15,94.4128833463829,0.011057683198526467,90.26296835554494
93.2,94.41288334638217,0.011057683197874452,90.26296835554446
93.25,94.41288334638345,0.011057683199385215,90.26296835554267
93.3,94.41288334638321,0.011057683199894105,90.26296835554243
93.351,94.41288334638163,0.011057683201408049,90.26296835554058
93.401,94.4128833463806,0.011057683201201313,90.2629683555414
93.45,94.41288334638138,0.011057683199172118,90.26296835554425
93.5,94.4128833463784,0.011057683198653688,90.26296835554193
